@relation cluster-weka.filters.unsupervised.attribute.Remove-R1_clustered

@attribute Instance_number numeric
@attribute 0.30834 numeric
@attribute 104.94535 numeric
@attribute Cluster {cluster0,cluster1}

@data
812,80.28481,365.00028,cluster1
813,80.46483,452.84591,cluster1
814,80.65738,742.53075,cluster0
815,81.11345,268.08393,cluster1
816,81.15889,830.49094,cluster0
817,81.25143,802.13525,cluster0
818,81.30991,686.0288,cluster0
819,81.3495,395.38105,cluster1
820,81.42226,522.26093,cluster0
821,81.66031,240.2541,cluster1
822,81.73737,721.73331,cluster0
823,81.77021,795.28413,cluster0
824,81.90536,725.14788,cluster0
825,81.95013,49.41232,cluster1
826,82.03229,655.59792,cluster0
827,82.0333,650.82159,cluster0
828,82.05639,363.4221,cluster1
829,82.09908,444.73685,cluster1
830,82.15034,544.57613,cluster0
831,82.21266,524.58853,cluster0
832,82.49776,663.2246,cluster0
833,82.8883,901.34661,cluster0
834,82.91119,496.62634,cluster1
835,82.94866,775.41562,cluster0
836,83.04439,783.41699,cluster0
837,83.25914,51.93295,cluster1
838,83.32794,924.65904,cluster0
839,83.83542,190.00459,cluster1
840,84.09233,855.11163,cluster0
841,84.18837,524.79664,cluster0
842,84.23905,157.0923,cluster1
843,84.35676,7.88242,cluster1
844,84.3681,673.05096,cluster0
845,84.46903,734.95359,cluster0
846,84.62563,620.1286,cluster0
847,84.67171,836.06801,cluster0
848,84.68294,209.37016,cluster1
849,84.83416,232.76164,cluster1
850,84.87585,493.89943,cluster1
851,84.90819,320.36108,cluster1
852,84.91507,532.63171,cluster0
853,84.92527,373.01326,cluster1
854,84.99217,510.87951,cluster1
855,85.02633,389.61295,cluster1
856,85.07935,867.99005,cluster0
857,85.4324,712.67622,cluster0
858,85.59716,615.69122,cluster0
859,85.64457,482.25444,cluster1
860,85.66858,451.56001,cluster1
861,85.67457,352.75562,cluster1
862,85.67949,795.04572,cluster0
863,85.69549,277.5897,cluster1
864,85.70168,712.33425,cluster0
865,85.91545,440.10964,cluster1
866,86.00865,155.00748,cluster1
867,86.02437,95.25351,cluster1
868,86.12361,411.56565,cluster1
869,86.21135,239.04584,cluster1
870,86.26642,388.327,cluster1
871,86.32844,546.21193,cluster0
872,86.55571,713.40572,cluster0
873,86.59365,890.62209,cluster0
874,86.67596,531.93706,cluster0
875,86.72351,909.87915,cluster0
876,86.77779,684.35817,cluster0
877,86.89175,11.99099,cluster1
878,86.91187,37.7823,cluster1
879,86.98883,271.06667,cluster1
880,87.08474,317.98517,cluster1
881,87.13377,461.84578,cluster1
882,87.24998,451.94896,cluster1
883,87.33934,512.9739,cluster0
884,87.49567,213.78062,cluster1
885,87.55716,483.30912,cluster1
886,87.5725,357.06364,cluster1
887,87.65389,173.40758,cluster1
888,87.71892,404.33662,cluster1
889,87.85213,490.81806,cluster1
890,87.97491,965.39626,cluster0
891,88.07388,609.22324,cluster0
892,88.07946,67.79013,cluster1
893,88.24931,298.12129,cluster1
894,88.28965,474.28009,cluster1
895,88.33684,154.06233,cluster1
896,88.40988,124.40293,cluster1
897,88.42738,105.49545,cluster1
898,88.50382,487.65515,cluster1
899,88.5062,313.61878,cluster1
900,88.54722,489.67583,cluster1
901,88.83803,133.64392,cluster1
902,88.85086,912.86426,cluster0
903,88.97457,476.92066,cluster1
904,89.00584,809.77483,cluster0
905,89.00917,376.88753,cluster1
906,89.26724,307.58705,cluster1
907,89.3968,365.6001,cluster1
908,89.51209,303.84525,cluster1
909,89.5512,99.01161,cluster1
910,89.83004,415.9028,cluster1
911,89.86812,10.43054,cluster1
912,89.99204,335.00435,cluster1
913,90.00193,398.41808,cluster1
914,90.07828,127.28046,cluster1
915,90.08179,267.57107,cluster1
916,90.19675,790.82841,cluster0
917,90.19758,889.83865,cluster0
918,90.29349,754.86322,cluster0
919,90.31599,977.77872,cluster0
920,90.34378,761.28496,cluster0
921,90.64589,553.38451,cluster0
922,90.65649,262.55115,cluster1
923,91.03388,548.19692,cluster0
924,91.10928,570.44739,cluster0
925,91.11205,229.41436,cluster1
926,91.16174,436.30686,cluster1
927,91.23836,741.85794,cluster0
928,91.2815,670.39669,cluster0
929,91.50884,315.08688,cluster1
930,91.54007,70.53622,cluster1
931,91.54881,568.19374,cluster0
932,91.59168,777.74085,cluster0
933,91.7683,543.35185,cluster0
934,91.82725,217.73284,cluster1
935,91.96011,551.90308,cluster0
936,91.97412,969.79001,cluster0
937,92.14518,583.77014,cluster0
938,92.25729,923.65648,cluster0
939,92.30994,903.25038,cluster0
940,92.3315,995.19351,cluster0
941,92.51044,898.71878,cluster0
942,92.5172,12.6286,cluster1
943,92.57471,994.832,cluster0
944,92.67568,305.0627,cluster1
945,92.71359,153.22252,cluster1
946,92.94237,414.54322,cluster1
947,93.04386,168.44456,cluster1
948,93.0949,245.30521,cluster1
949,93.18899,470.18224,cluster1
950,93.31004,341.88729,cluster1
951,93.603,33.4427,cluster1
952,93.60431,67.9187,cluster1
953,93.70367,25.28648,cluster1
954,93.90148,874.00785,cluster0
955,94.13484,660.39655,cluster0
956,94.20095,932.03271,cluster0
957,94.20895,372.49719,cluster1
958,94.47198,470.0775,cluster1
959,94.565,529.23423,cluster0
960,94.59727,236.00439,cluster1
961,94.66069,728.48555,cluster0
962,94.70909,569.09735,cluster0
963,94.71975,762.14491,cluster0
964,94.74774,347.77783,cluster1
965,94.87433,678.70982,cluster0
966,94.96346,51.38342,cluster1
967,94.98239,2.2389,cluster1
968,95.12865,541.56997,cluster0
969,95.14813,515.39232,cluster0
970,95.1692,474.02209,cluster1
971,95.7714,375.91328,cluster1
972,95.78996,990.50308,cluster0
973,95.80219,680.08285,cluster0
974,95.91082,23.16738,cluster1
975,96.24684,396.42588,cluster1
976,96.32482,154.54126,cluster1
977,96.38641,936.36925,cluster0
978,96.41646,11.92511,cluster1
979,96.481,471.32878,cluster1
980,96.53665,909.13895,cluster0
981,96.94344,683.75151,cluster0
982,96.98282,365.33088,cluster1
983,97.21329,265.79919,cluster1
984,97.33491,328.17184,cluster1
985,97.38436,933.87971,cluster0
986,97.45436,210.15887,cluster1
987,97.51399,475.73375,cluster1
988,97.53882,235.2374,cluster1
989,97.72538,633.3853,cluster0
990,97.83362,329.77391,cluster1
991,97.95972,978.95756,cluster0
992,98.00101,47.99024,cluster1
993,98.01172,733.13077,cluster0
994,98.12613,365.07525,cluster1
995,98.34497,577.29723,cluster0
996,98.51974,41.96257,cluster1
997,98.67011,201.11957,cluster1
998,98.73669,204.1377,cluster1
999,98.93411,94.04332,cluster1
1000,99.14116,502.0888,cluster1
1001,99.19286,346.27868,cluster1
1002,99.63187,149.72974,cluster1
1003,99.67666,140.64793,cluster1
1004,99.83329,724.2251,cluster0
1005,99.85976,264.00663,cluster1
1006,99.90816,625.7031,cluster0
1007,100.05293,296.26167,cluster1
1008,100.15427,616.06957,cluster0
1009,100.20455,890.67497,cluster0
1010,100.30085,541.11823,cluster0
1011,100.3523,466.81998,cluster1
1012,100.47185,479.85075,cluster1
1013,100.52145,867.70479,cluster0
1014,100.5224,510.73163,cluster1
1015,100.59981,889.69346,cluster0
1016,100.69274,778.31902,cluster0
1017,100.74853,258.56109,cluster1
1018,100.80764,797.66668,cluster0
1019,101.00876,714.29015,cluster0
1020,101.07583,439.86551,cluster1
1021,101.14727,985.73813,cluster0
1022,101.29568,216.56856,cluster1
1023,101.34235,880.32822,cluster0
1024,101.35964,820.83564,cluster0
1025,101.37863,659.83801,cluster0
1026,101.67781,138.48892,cluster1
1027,101.78412,162.93482,cluster1
1028,101.87033,160.56891,cluster1
1029,101.91036,807.59636,cluster0
1030,102.02442,142.7754,cluster1
1031,102.0338,907.25933,cluster0
1032,102.13774,156.47566,cluster1
1033,102.17704,733.4782,cluster0
1034,102.19437,845.86578,cluster0
1035,102.34983,915.85869,cluster0
1036,102.47807,323.53729,cluster1
1037,102.60228,764.66001,cluster0
1038,102.66093,147.65312,cluster1
1039,102.72516,72.6799,cluster1
1040,102.80834,619.69905,cluster0
1041,102.98464,394.69165,cluster1
1042,102.99394,320.05851,cluster1
1043,103.01378,487.50347,cluster1
1044,103.19361,912.4851,cluster0
1045,103.41681,962.42162,cluster0
1046,103.42608,330.07745,cluster1
1047,103.59062,823.17579,cluster0
1048,103.70953,853.39899,cluster0
1049,103.78767,738.37928,cluster0
1050,103.86354,791.89687,cluster0
1051,103.95175,483.86895,cluster1
1052,103.98784,193.00019,cluster1
1053,104.13149,755.79442,cluster0
1054,104.21212,989.77879,cluster0
1055,104.45442,940.3468,cluster0
1056,104.69753,998.67795,cluster0
1057,104.7583,224.71373,cluster1
1058,104.88374,179.24956,cluster1
1059,104.94668,53.8037,cluster1
1060,105.01946,262.25471,cluster1
1061,105.3226,671.87333,cluster0
1062,105.32679,302.02778,cluster1
1063,105.39547,939.75658,cluster0
1064,105.53859,163.15423,cluster1
1065,105.78128,274.84687,cluster1
1066,105.84029,672.52465,cluster0
1067,105.86705,367.80513,cluster1
1068,105.87994,86.10261,cluster1
1069,105.9553,629.59027,cluster0
1070,105.98548,244.48442,cluster1
1071,106.21994,29.74277,cluster1
1072,106.36862,612.10461,cluster0
1073,106.38333,143.50668,cluster1
1074,106.41831,770.88657,cluster0
1075,106.44127,573.49556,cluster0
1076,106.45674,932.70091,cluster0
1077,106.46388,838.80171,cluster0
1078,106.5493,667.67104,cluster0
1079,106.58638,622.23442,cluster0
1080,106.65494,409.53312,cluster1
1081,106.68832,612.86167,cluster0
1082,106.86332,845.37337,cluster0
1083,107.07771,751.01756,cluster0
1084,107.25771,576.92229,cluster0
1085,107.79103,948.9241,cluster0
1086,107.84565,99.02486,cluster1
1087,108.04817,528.52174,cluster0
1088,108.37742,293.17745,cluster1
1089,108.49392,491.82372,cluster1
1090,108.52172,957.48898,cluster0
1091,108.62178,635.98691,cluster0
1092,108.73752,673.32675,cluster0
1093,108.79373,77.35898,cluster1
1094,108.8184,542.45671,cluster0
1095,109.05992,657.31792,cluster0
1096,109.16425,396.66148,cluster1
1097,109.31627,41.20079,cluster1
1098,109.7298,463.99342,cluster1
1099,109.73655,557.65464,cluster0
1100,109.888,275.3293,cluster1
1101,109.92984,392.97543,cluster1
1102,110.09652,533.08146,cluster0
1103,110.11054,614.60815,cluster0
1104,110.22373,118.32866,cluster1
1105,110.52189,974.16974,cluster0
1106,110.53519,98.14539,cluster1
1107,110.68296,480.93429,cluster1
1108,110.79095,43.17561,cluster1
1109,111.04555,431.50078,cluster1
1110,111.07579,589.49114,cluster0
1111,111.07914,659.34635,cluster0
1112,111.44578,463.73123,cluster1
1113,111.74822,241.42454,cluster1
1114,111.93487,381.32939,cluster1
1115,111.9581,897.65835,cluster0
1116,112.04981,492.269,cluster1
1117,112.13428,956.75399,cluster0
1118,112.2239,772.59727,cluster0
1119,112.27327,13.28377,cluster1
1120,112.33193,291.40811,cluster1
1121,112.34914,318.40334,cluster1
1122,112.35507,692.27725,cluster0
1123,112.37043,904.30381,cluster0
1124,112.40665,856.31458,cluster0
1125,112.55547,789.35857,cluster0
1126,112.60456,8.88003,cluster1
1127,112.73213,387.53416,cluster1
1128,112.76632,981.76638,cluster0
1129,112.83378,3.07909,cluster1
1130,113.0494,87.71283,cluster1
1131,113.06417,806.55176,cluster0
1132,113.14672,144.78508,cluster1
1133,113.1613,139.11064,cluster1
1134,113.27914,801.31699,cluster0
1135,113.40262,250.42492,cluster1
1136,113.46032,784.46999,cluster0
1137,113.55591,442.47585,cluster1
1138,113.56326,396.06701,cluster1
1139,113.61866,916.2222,cluster0
1140,113.62157,373.66976,cluster1
1141,113.67329,783.16976,cluster0
1142,113.71662,352.54377,cluster1
1143,113.76746,675.47159,cluster0
1144,113.79659,556.36197,cluster0
1145,113.8057,36.22082,cluster1
1146,113.85117,58.03514,cluster1
1147,113.99896,325.12838,cluster1
1148,114.00795,364.19519,cluster1
1149,114.04869,624.37162,cluster0
1150,114.37269,102.68486,cluster1
1151,114.41781,929.79589,cluster0
1152,114.46492,938.59195,cluster0
1153,114.47324,65.26276,cluster1
1154,114.61874,344.20715,cluster1
1155,114.81882,322.73879,cluster1
1156,114.84363,927.53338,cluster0
1157,114.84903,720.60486,cluster0
1158,115.02289,944.12583,cluster0
1159,115.12484,829.85776,cluster0
1160,115.15104,902.24916,cluster0
1161,115.22668,904.94177,cluster0
1162,115.24726,229.67838,cluster1
1163,115.28546,867.44499,cluster0
1164,115.30673,878.74324,cluster0
1165,115.38286,533.79404,cluster0
1166,115.50156,462.06898,cluster1
1167,115.57585,168.5519,cluster1
1168,115.90492,496.22575,cluster1
1169,115.98793,1.24832,cluster1
1170,116.17737,906.44458,cluster0
1171,116.2219,23.43463,cluster1
1172,116.22917,671.89482,cluster0
1173,116.34409,494.44193,cluster1
1174,116.51218,646.26857,cluster0
1175,116.58541,960.26248,cluster0
1176,116.66433,751.37408,cluster0
1177,116.67285,374.12265,cluster1
1178,116.81456,903.7269,cluster0
1179,116.84035,756.71588,cluster0
1180,117.00653,459.97196,cluster1
1181,117.16707,991.67858,cluster0
1182,117.26772,709.91256,cluster0
1183,117.29267,58.93316,cluster1
1184,117.31412,282.57654,cluster1
1185,117.64377,34.48965,cluster1
1186,117.89337,324.45705,cluster1
1187,117.90124,351.92816,cluster1
1188,118.24429,12.13995,cluster1
1189,118.25509,514.56563,cluster0
1190,118.30566,873.41691,cluster0
1191,118.36174,87.85843,cluster1
1192,118.38611,82.24654,cluster1
1193,118.47654,256.12674,cluster1
1194,118.6885,718.1745,cluster0
1195,118.68899,389.82956,cluster1
1196,118.72316,934.30915,cluster0
1197,118.80413,699.52631,cluster0
1198,118.9182,313.70142,cluster1
1199,119.01788,423.19241,cluster1
1200,119.07633,428.10853,cluster1
1201,119.21992,852.36501,cluster0
1202,119.22454,544.2125,cluster0
1203,119.25813,839.39381,cluster0
1204,119.38461,118.35621,cluster1
1205,119.44921,626.98255,cluster0
1206,119.48209,663.73005,cluster0
1207,119.56212,848.1194,cluster0
1208,119.61993,198.13223,cluster1
1209,119.64748,542.73757,cluster0
1210,119.67828,62.16686,cluster1
1211,119.791,83.01852,cluster1
1212,119.86047,708.95474,cluster0
1213,120.00895,959.8816,cluster0
1214,120.02281,439.53609,cluster1
1215,120.23677,89.21614,cluster1
1216,120.70989,203.69175,cluster1
1217,120.81114,847.72047,cluster0
1218,120.82261,63.79635,cluster1
1219,121.09664,833.7946,cluster0
1220,121.23584,291.98428,cluster1
1221,121.25194,374.77575,cluster1
1222,121.53043,322.23076,cluster1
1223,121.56685,522.52275,cluster0
1224,121.57834,119.2238,cluster1
1225,121.59893,433.53317,cluster1
1226,121.60253,342.2779,cluster1
1227,121.7962,883.00714,cluster0
1228,121.85978,207.00982,cluster1
1229,122.19816,62.4961,cluster1
1230,122.42952,743.80808,cluster0
1231,122.72026,517.74428,cluster0
1232,122.80923,830.73081,cluster0
1233,123.12219,229.35167,cluster1
1234,123.14081,412.29387,cluster1
1235,123.30521,699.51637,cluster0
1236,123.49932,664.75518,cluster0
1237,123.55874,340.68346,cluster1
1238,123.74522,477.55151,cluster1
1239,123.74983,66.68543,cluster1
1240,123.78143,697.42714,cluster0
1241,123.79538,566.90731,cluster0
1242,123.85893,357.5544,cluster1
1243,124.01839,418.29922,cluster1
1244,124.20091,450.41914,cluster1
1245,124.29413,31.13882,cluster1
1246,124.38169,780.46731,cluster0
1247,124.42221,856.12108,cluster0
1248,124.49181,763.19428,cluster0
1249,124.55858,597.02404,cluster0
1250,124.60354,802.37508,cluster0
1251,124.61101,460.2549,cluster1
1252,124.64198,151.52196,cluster1
1253,124.67058,524.86112,cluster0
1254,124.80919,612.54264,cluster0
1255,124.83213,798.19382,cluster0
1256,124.93837,2.35797,cluster1
1257,125.31433,48.45854,cluster1
1258,125.36967,330.04855,cluster1
1259,125.46209,259.56385,cluster1
1260,125.51965,872.61105,cluster0
1261,125.55195,655.73386,cluster0
1262,125.55459,953.92779,cluster0
1263,125.58466,519.49522,cluster0
1264,125.84492,482.03207,cluster1
1265,125.8939,667.31598,cluster0
1266,125.91755,645.93061,cluster0
1267,126.0915,595.44691,cluster0
1268,126.19647,299.87161,cluster1
1269,126.34384,623.42783,cluster0
1270,126.40799,610.96497,cluster0
1271,126.42623,916.3813,cluster0
1272,126.72145,585.73099,cluster0
1273,126.88628,844.22884,cluster0
1274,126.9164,407.99119,cluster1
1275,127.06308,462.31376,cluster1
1276,127.12251,723.06196,cluster0
1277,127.33838,861.72389,cluster0
1278,127.4302,188.04575,cluster1
1279,127.49576,936.94393,cluster0
1280,127.60122,364.97738,cluster1
1281,127.73245,629.8596,cluster0
1282,127.83809,629.77475,cluster0
1283,127.91307,313.70012,cluster1
1284,128.06982,727.88109,cluster0
1285,128.15612,198.29425,cluster1
1286,128.19818,363.23765,cluster1
1287,128.21985,167.67501,cluster1
1288,128.36686,713.93046,cluster0
1289,128.37136,61.17153,cluster1
1290,128.43187,774.26912,cluster0
1291,128.63968,955.22056,cluster0
1292,128.77569,335.85494,cluster1
1293,128.94517,416.74044,cluster1
1294,128.95532,166.07667,cluster1
1295,128.96167,787.19348,cluster0
1296,129.00955,556.75107,cluster0
1297,129.02031,722.13548,cluster0
1298,129.18647,401.7469,cluster1
1299,129.25044,247.16527,cluster1
1300,129.30071,116.69538,cluster1
1301,129.3232,525.62794,cluster0
1302,129.45968,441.61471,cluster1
1303,129.51397,375.98708,cluster1
1304,129.59247,913.5085,cluster0
1305,129.64789,514.04044,cluster0
1306,129.65107,942.27321,cluster0
1307,129.67093,557.81893,cluster0
1308,129.82892,1.86965,cluster1
1309,129.83923,442.38892,cluster1
1310,129.88023,83.64989,cluster1
1311,129.93316,518.46216,cluster0
1312,130.18774,385.79136,cluster1
1313,130.1889,660.94662,cluster0
1314,130.23678,799.26493,cluster0
1315,130.27687,889.25499,cluster0
1316,130.53271,400.29682,cluster1
1317,130.67705,280.28844,cluster1
1318,130.97109,703.30247,cluster0
1319,131.07135,269.34319,cluster1
1320,131.07633,232.64978,cluster1
1321,131.14145,169.72417,cluster1
1322,131.19333,210.96577,cluster1
1323,131.40928,134.36973,cluster1
1324,131.46209,200.41006,cluster1
1325,131.54211,94.53968,cluster1
1326,131.56324,991.86022,cluster0
1327,131.7325,849.23613,cluster0
1328,131.89173,610.37387,cluster0
1329,131.95196,859.21309,cluster0
1330,131.96679,546.25166,cluster0
1331,132.18004,836.47404,cluster0
1332,132.35239,258.13121,cluster1
1333,132.47472,374.12154,cluster1
1334,132.54547,740.42566,cluster0
1335,132.65866,707.17328,cluster0
1336,132.70126,251.5021,cluster1
1337,133.13329,849.46622,cluster0
1338,133.20022,380.09148,cluster1
1339,133.35088,960.24353,cluster0
1340,133.46001,965.2194,cluster0
1341,133.51,555.70661,cluster0
1342,133.57072,137.83151,cluster1
1343,133.6371,128.304,cluster1
1344,133.67111,2.50521,cluster1
1345,133.77652,31.20379,cluster1
1346,133.78441,519.9387,cluster0
1347,134.2996,693.49785,cluster0
1348,134.45489,581.22317,cluster0
1349,134.52825,637.22642,cluster0
1350,134.57799,396.03996,cluster1
1351,134.58424,499.4048,cluster1
1352,134.59638,78.94788,cluster1
1353,134.61956,802.9239,cluster0
1354,135.08052,145.97372,cluster1
1355,135.17614,888.97972,cluster0
1356,135.2062,261.44727,cluster1
1357,135.41874,8.83136,cluster1
1358,135.43853,265.54169,cluster1
1359,135.69621,917.03018,cluster0
1360,135.69716,953.15726,cluster0
1361,135.69866,163.71782,cluster1
1362,136.00448,598.10099,cluster0
1363,136.11457,949.61502,cluster0
1364,136.21933,613.85276,cluster0
1365,136.36546,627.5453,cluster0
1366,136.37196,61.99106,cluster1
1367,136.37509,775.24008,cluster0
1368,136.43773,49.70473,cluster1
1369,136.51902,326.88972,cluster1
1370,136.65017,691.8748,cluster0
1371,136.67905,435.44925,cluster1
1372,136.78546,296.23515,cluster1
1373,136.90001,865.95468,cluster0
1374,136.91691,52.79153,cluster1
1375,137.00813,95.62701,cluster1
1376,137.03353,557.61481,cluster0
1377,137.04203,242.18448,cluster1
1378,137.13166,448.11622,cluster1
1379,137.13765,149.16741,cluster1
1380,137.14387,933.39395,cluster0
1381,137.30293,442.6723,cluster1
1382,137.37822,281.04283,cluster1
1383,137.64695,780.24906,cluster0
1384,137.66005,104.94693,cluster1
1385,137.75703,939.83155,cluster0
1386,137.87028,329.93798,cluster1
1387,138.11485,454.79421,cluster1
1388,138.20629,827.40027,cluster0
1389,138.25035,115.84079,cluster1
1390,138.25666,367.56343,cluster1
1391,138.37323,600.98219,cluster0
1392,138.51833,523.41808,cluster0
1393,138.56564,764.40437,cluster0
1394,138.7848,941.31726,cluster0
1395,138.87258,825.66363,cluster0
1396,139.14403,798.65982,cluster0
1397,139.1562,203.65604,cluster1
1398,139.17626,780.64721,cluster0
1399,139.3672,683.20908,cluster0
1400,139.42454,629.18781,cluster0
1401,139.47071,87.22585,cluster1
1402,139.62446,802.27064,cluster0
